sale_id,sale_date,store_id,product_id,quantity
IZ-23992,10-10-2020,ST-32,P-11,6
WR-14196,10-12-2020,ST-48,P-72,5
DV-8827,30-12-2022,ST-16,P-28,5
CC-50208,03-09-2022,ST-38,P-29,4
DJ-0805,15-01-2021,ST-18,P-66,2
VK-6714,13-02-2023,ST-69,P-81,6
CR-712929,16-12-2022,ST-38,P-36,6
IU-19591,10-09-2022,ST-50,P-16,8
GE-58548,09-10-2020,ST-62,P-81,2
EA-30679,26-02-2020,ST-15,P-3,10
ZH-0813,06-12-2022,ST-58,P-85,3
CH-20880,17-09-2020,ST-9,P-56,4
WK-612793,08-07-2024,ST-12,P-41,2
IZ-49644,12-01-2021,ST-21,P-60,9
GT-5769,31-05-2021,ST-58,P-56,1
HM-6539,18-03-2020,ST-74,P-28,8
HT-8644,15-09-2021,ST-6,P-84,8
EA-60808,14-08-2022,ST-23,P-58,4
EN-141014,23-07-2024,ST-73,P-36,9
SZ-3647,12-01-2023,ST-74,P-30,3
KB-4736,20-07-2021,ST-24,P-75,5
SM-198810,23-08-2024,ST-57,P-37,4
KT-2315,05-11-2024,ST-21,P-59,8
FH-998339,28-08-2020,ST-42,P-1,4
ZJ-4475,20-06-2021,ST-20,P-7,8
NL-603018,06-03-2020,ST-15,P-40,7
CN-273403,15-10-2022,ST-40,P-28,10
ZI-6035,05-03-2022,ST-44,P-8,7
MQ-943766,29-06-2022,ST-14,P-21,2
SA-24273,31-12-2020,ST-44,P-75,8
ZR-69968,13-09-2024,ST-56,P-55,3
SB-17758,24-11-2023,ST-34,P-86,1
WN-4372,13-12-2021,ST-50,P-33,1
SG-905032,29-02-2024,ST-63,P-62,1
MH-27393,11-02-2024,ST-56,P-3,7
VL-748168,07-12-2023,ST-48,P-62,8
LS-27424,19-05-2023,ST-48,P-30,6
DU-86487,06-05-2022,ST-29,P-44,5
PU-088935,13-09-2022,ST-60,P-48,10
NJ-5715,03-12-2021,ST-40,P-68,9
LT-704997,25-09-2023,ST-71,P-66,6
KR-44015,29-06-2020,ST-46,P-13,4
YU-35628,06-07-2024,ST-31,P-49,9
XN-64118,31-12-2022,ST-24,P-25,3
QY-246515,01-04-2023,ST-56,P-22,5
LK-28704,03-10-2020,ST-27,P-36,8
AT-2190,24-11-2022,ST-75,P-12,7
TC-9263,01-02-2021,ST-21,P-10,6
ZV-65936,17-12-2023,ST-15,P-87,3
XX-12057,12-11-2020,ST-61,P-6,9
SC-8090,11-03-2020,ST-18,P-1,10
UW-8585,09-12-2021,ST-21,P-47,6
JT-3817,24-11-2020,ST-44,P-29,2
BK-35473,23-05-2021,ST-74,P-46,5
LW-291496,04-06-2022,ST-13,P-49,3
HJ-29861,15-11-2021,ST-8,P-14,1
UH-1319,30-07-2023,ST-18,P-22,7
ZR-72692,13-05-2022,ST-38,P-54,8
DL-51766,26-07-2020,ST-43,P-69,3
BB-38025,22-12-2020,ST-54,P-46,7
GH-2982,02-08-2024,ST-71,P-3,6
OF-0810,18-02-2020,ST-27,P-62,9
CJ-830821,03-12-2022,ST-63,P-89,6
ZK-416335,28-11-2022,ST-69,P-41,10
IT-42774,04-08-2024,ST-27,P-86,3
ZP-094982,04-10-2024,ST-33,P-32,10
UN-23293,18-11-2022,ST-4,P-89,2
XJ-673406,11-07-2021,ST-51,P-36,10
VF-3115,03-12-2022,ST-70,P-14,2
ZU-003389,14-03-2020,ST-66,P-25,7
XM-0855,28-03-2022,ST-26,P-70,9
OB-25294,05-09-2021,ST-30,P-39,5
TG-3673,17-11-2020,ST-74,P-19,5
YH-1316,26-08-2022,ST-29,P-80,2
YR-336029,12-11-2024,ST-30,P-30,5
KT-21575,17-04-2024,ST-73,P-18,7
XG-33361,05-02-2022,ST-15,P-39,2
AC-67107,17-05-2021,ST-30,P-29,5
WD-27684,18-10-2023,ST-67,P-33,3
WO-15640,11-10-2021,ST-59,P-13,5
HX-3464,24-09-2020,ST-29,P-28,8
KM-4726,29-08-2023,ST-60,P-1,8
MH-47195,06-11-2023,ST-71,P-81,4
OH-33576,18-07-2023,ST-66,P-56,5
YA-6722,14-05-2020,ST-4,P-69,7
ON-8719,25-09-2021,ST-56,P-34,3
IK-57509,18-11-2022,ST-56,P-83,2
JF-38510,26-12-2020,ST-38,P-5,8
CZ-546484,23-08-2022,ST-18,P-57,9
GV-0268,06-02-2020,ST-41,P-88,8
YR-06658,26-02-2024,ST-1,P-15,2
AJ-4282,30-10-2022,ST-59,P-36,1
ZW-174834,09-04-2020,ST-48,P-64,1
EP-102327,25-03-2024,ST-52,P-30,10
YU-467386,21-09-2023,ST-58,P-73,1
XT-457188,18-01-2024,ST-27,P-8,6
DM-184123,20-11-2022,ST-55,P-63,9
KC-76494,30-06-2020,ST-51,P-66,3
LU-887336,10-07-2024,ST-5,P-25,6
XR-1353,12-11-2024,ST-3,P-4,5
OY-241324,10-03-2022,ST-46,P-53,5
VX-5045,25-02-2022,ST-25,P-5,10
WA-74948,11-07-2024,ST-43,P-1,1
ZJ-2366,02-04-2022,ST-66,P-84,9
RF-8283,28-06-2021,ST-54,P-57,4
IA-5306,21-12-2023,ST-22,P-67,1
UT-3723,16-04-2022,ST-74,P-73,4
QU-357794,30-12-2022,ST-72,P-31,8
GS-60838,27-02-2023,ST-16,P-9,3
IM-758562,12-03-2021,ST-39,P-41,8
YT-613425,26-08-2020,ST-39,P-51,1
WH-3094,20-06-2020,ST-31,P-25,3
GT-7537,23-11-2021,ST-42,P-21,6
YE-7606,19-07-2020,ST-24,P-56,7
UN-790139,10-11-2023,ST-1,P-30,3
GJ-2277,02-02-2023,ST-17,P-7,5
YW-8479,27-05-2023,ST-69,P-45,6
VJ-328115,02-02-2024,ST-60,P-85,5
CC-86552,15-07-2022,ST-13,P-70,6
PJ-477792,02-01-2020,ST-25,P-35,5
UI-936328,23-09-2024,ST-18,P-40,9
SK-543854,02-10-2021,ST-63,P-34,6
UR-4191,06-07-2023,ST-17,P-27,2
ZO-065270,25-04-2022,ST-70,P-70,10
PN-189573,01-12-2023,ST-10,P-77,8
YP-90853,27-03-2023,ST-12,P-61,10
AU-72952,11-11-2020,ST-55,P-83,8
DR-9665,25-08-2024,ST-17,P-53,8
IZ-73749,07-08-2022,ST-46,P-40,4
XV-656032,30-08-2022,ST-24,P-51,10
LB-806975,10-08-2021,ST-9,P-32,1
KB-81931,16-02-2023,ST-62,P-50,1
DZ-5939,10-07-2022,ST-74,P-73,2
YC-524898,01-09-2021,ST-13,P-61,9
UY-80418,20-04-2021,ST-24,P-45,7
NW-152872,18-05-2024,ST-1,P-19,7
XD-848050,29-03-2021,ST-28,P-6,1
FT-2674,19-02-2023,ST-11,P-72,3
QG-3239,05-01-2023,ST-10,P-76,7
QF-83099,31-03-2023,ST-47,P-39,5
GN-64541,05-09-2022,ST-5,P-75,4
GC-25949,16-06-2022,ST-72,P-6,3
VI-1644,02-06-2024,ST-27,P-79,8
MN-577174,15-05-2020,ST-45,P-26,1
QS-636030,05-03-2020,ST-72,P-31,5
SI-3101,19-05-2023,ST-12,P-73,10
QJ-1408,09-09-2020,ST-73,P-27,10
SB-03817,14-12-2023,ST-38,P-74,8
DP-842332,02-05-2021,ST-18,P-85,3
PF-888845,28-04-2020,ST-34,P-49,6
FQ-19100,10-12-2022,ST-73,P-39,2
BP-1883,06-12-2022,ST-18,P-22,5
GH-00406,28-11-2021,ST-38,P-9,9
WG-521019,16-05-2020,ST-43,P-4,5
CE-44578,02-12-2022,ST-43,P-22,4
KW-9049,17-03-2022,ST-20,P-19,6
KL-1290,13-04-2023,ST-3,P-76,10
RV-8445,23-07-2022,ST-10,P-32,9
TX-0357,05-06-2021,ST-66,P-32,4
LQ-01453,04-02-2023,ST-15,P-18,7
SB-31957,23-03-2023,ST-17,P-33,3
YB-69871,20-01-2021,ST-15,P-86,2
FD-0142,09-12-2022,ST-30,P-67,5
PB-697275,10-11-2023,ST-75,P-69,10
OR-83008,05-02-2023,ST-18,P-89,9
UW-9425,05-02-2022,ST-33,P-34,1
VW-1310,30-05-2022,ST-48,P-44,1
DH-48133,26-03-2021,ST-69,P-67,2
CZ-39643,08-03-2020,ST-17,P-77,4
JV-20717,25-06-2022,ST-3,P-54,3
DO-632053,15-12-2022,ST-61,P-25,6
SS-569768,07-02-2023,ST-74,P-52,9
WH-7032,28-07-2021,ST-6,P-62,6
XL-35739,06-08-2024,ST-48,P-87,3
GR-9199,18-12-2021,ST-47,P-86,4
HQ-7041,20-01-2023,ST-73,P-86,7
RP-965617,14-06-2022,ST-10,P-89,1
JY-65852,16-09-2024,ST-64,P-65,10
VU-98080,18-09-2020,ST-67,P-76,10
KY-406747,27-10-2022,ST-70,P-23,8
DC-6287,29-06-2020,ST-29,P-34,7
KX-24429,29-07-2024,ST-52,P-54,1
WO-08512,08-07-2021,ST-9,P-36,6
SH-919789,21-06-2024,ST-43,P-25,5
RB-881223,19-12-2020,ST-26,P-69,7
XN-9036,13-08-2023,ST-4,P-39,8
IM-733030,12-04-2023,ST-63,P-78,9
IX-04595,06-03-2023,ST-65,P-44,6
EK-552645,16-05-2020,ST-33,P-80,9
NV-043756,30-10-2021,ST-23,P-5,5
HE-6222,20-12-2020,ST-44,P-89,9
MK-3847,16-10-2022,ST-62,P-59,5
LT-779617,30-06-2021,ST-5,P-56,10
TJ-791164,19-01-2024,ST-9,P-42,9
XY-5567,23-08-2023,ST-46,P-18,4
DS-2067,30-09-2020,ST-55,P-85,6
NA-019881,02-08-2022,ST-72,P-65,1
WL-34363,13-10-2023,ST-53,P-14,6
RV-0287,31-12-2023,ST-70,P-24,1
ES-21859,29-03-2022,ST-42,P-88,8
NJ-5936,23-01-2021,ST-75,P-13,1
BF-78487,30-06-2020,ST-4,P-74,6
RH-142077,21-08-2022,ST-50,P-76,1
TR-4730,17-09-2021,ST-16,P-67,9
ZY-6413,14-05-2020,ST-27,P-74,3
IK-7760,23-01-2022,ST-4,P-67,4
YR-88065,31-03-2020,ST-68,P-61,4
YM-908855,06-01-2020,ST-49,P-46,6
EF-5718,28-10-2023,ST-66,P-16,10
HC-486329,25-06-2021,ST-68,P-89,8
FE-632992,26-03-2024,ST-64,P-19,1
AE-9739,28-01-2020,ST-71,P-89,5
HP-623838,01-10-2021,ST-22,P-7,4
WU-070168,22-11-2020,ST-71,P-38,7
FD-390504,14-01-2022,ST-3,P-40,9
DP-6756,16-01-2023,ST-8,P-59,1
BX-1580,04-06-2024,ST-41,P-76,4
DS-58172,28-11-2023,ST-60,P-38,5
OP-73483,25-07-2020,ST-20,P-7,5
XA-064224,04-07-2020,ST-5,P-64,2
IZ-7088,15-02-2024,ST-54,P-19,1
VW-57067,22-11-2022,ST-65,P-42,3
RL-64991,12-10-2022,ST-48,P-50,3
HL-48477,20-07-2020,ST-1,P-76,9
YO-0083,25-04-2023,ST-6,P-25,5
WS-8444,05-11-2022,ST-27,P-34,9
OH-50710,02-02-2024,ST-73,P-15,1
FR-677614,12-10-2022,ST-34,P-89,6
WG-328937,16-02-2022,ST-72,P-13,9
IJ-849538,30-06-2024,ST-72,P-53,10
JR-0877,26-12-2021,ST-23,P-60,5
AF-7814,30-07-2021,ST-52,P-28,4
PC-3138,03-11-2020,ST-16,P-49,2
UK-72994,15-11-2020,ST-37,P-34,2
AE-525365,08-02-2022,ST-47,P-44,10
YE-65949,06-02-2020,ST-19,P-64,7
SS-1701,25-11-2020,ST-8,P-53,7
GN-682165,08-11-2024,ST-12,P-35,4
ZA-0382,08-11-2021,ST-10,P-13,7
YX-6953,25-03-2021,ST-22,P-30,9
PX-7724,01-06-2024,ST-61,P-40,3
WN-211627,02-04-2024,ST-42,P-59,3
EG-0211,24-12-2021,ST-46,P-37,4
NX-402128,29-12-2023,ST-64,P-16,1
DR-617254,06-01-2022,ST-13,P-20,6
ZK-18625,10-12-2020,ST-57,P-45,2
SD-7390,10-05-2023,ST-34,P-2,8
DA-351131,10-05-2021,ST-25,P-28,5
TI-915477,19-09-2021,ST-18,P-39,7
ZD-317961,16-09-2020,ST-24,P-71,3
YK-93153,17-07-2021,ST-47,P-66,9
OT-55225,31-10-2022,ST-74,P-15,5
VT-332668,30-12-2022,ST-44,P-53,5
GV-5353,10-10-2020,ST-58,P-64,6
XZ-21907,25-06-2024,ST-22,P-41,3
AL-19440,09-08-2021,ST-15,P-45,6
FI-0287,05-06-2022,ST-71,P-64,3
HI-12063,28-06-2024,ST-30,P-79,6
IF-407442,25-02-2020,ST-48,P-54,10
OJ-44857,28-01-2023,ST-73,P-74,3
DP-029956,04-07-2020,ST-66,P-27,5
DW-12530,15-01-2020,ST-9,P-87,4
OL-851311,14-06-2022,ST-58,P-59,3
NP-66215,02-10-2020,ST-15,P-47,2
TC-8819,21-07-2021,ST-14,P-36,4
SS-7131,20-03-2022,ST-3,P-78,6
RP-3895,14-02-2024,ST-15,P-29,9
GW-1159,04-09-2020,ST-57,P-65,5
CC-876819,26-11-2021,ST-30,P-58,3
GS-40971,21-04-2023,ST-64,P-14,9
LX-9615,06-04-2021,ST-68,P-33,7
ZY-844118,04-12-2021,ST-30,P-58,9
BD-60823,04-10-2021,ST-54,P-21,3
QQ-176915,30-04-2023,ST-15,P-52,10
OK-383633,04-05-2020,ST-37,P-40,7
UF-413341,02-09-2023,ST-46,P-11,3
KB-9982,14-07-2021,ST-34,P-40,6
RF-7471,30-10-2023,ST-71,P-79,3
QP-76538,06-01-2022,ST-61,P-56,5
WS-614413,31-01-2021,ST-41,P-84,4
TS-886348,16-04-2022,ST-21,P-84,6
NX-60932,28-02-2021,ST-67,P-34,5
FD-495416,29-07-2021,ST-45,P-53,1
UM-7875,09-03-2020,ST-15,P-21,6
HT-342051,14-05-2024,ST-26,P-30,9
YZ-015059,01-12-2021,ST-39,P-5,1
GA-1879,15-04-2020,ST-18,P-63,9
UG-18606,11-06-2020,ST-39,P-46,3
CZ-057114,07-04-2020,ST-43,P-36,2
VP-369810,19-09-2020,ST-11,P-19,3
TL-07485,27-03-2024,ST-65,P-16,1
SN-371996,05-10-2023,ST-17,P-83,8
OB-946512,05-01-2020,ST-14,P-54,5
MQ-13197,17-03-2021,ST-2,P-41,6
OS-7892,26-03-2020,ST-49,P-62,1
WT-18880,17-11-2021,ST-75,P-57,6
AY-8106,25-01-2020,ST-12,P-76,9
HA-9322,03-07-2024,ST-67,P-73,2
LN-4817,10-11-2021,ST-2,P-39,2
NR-73534,28-12-2021,ST-6,P-3,7
EA-4597,15-10-2024,ST-46,P-21,5
QK-9629,11-07-2021,ST-14,P-54,2
WP-2269,28-06-2022,ST-60,P-46,3
DT-483413,11-11-2022,ST-26,P-45,2
NZ-3734,11-09-2022,ST-5,P-17,9
TY-08157,09-09-2020,ST-46,P-48,8
XL-88460,17-04-2023,ST-14,P-3,3
UH-8041,23-01-2021,ST-19,P-44,5
MR-780585,29-04-2024,ST-70,P-61,2
IZ-39222,15-02-2024,ST-37,P-68,2
JD-4632,17-10-2024,ST-74,P-62,7
BV-5272,22-06-2023,ST-59,P-63,4
FV-6977,10-09-2020,ST-46,P-81,4
DU-627374,16-08-2022,ST-40,P-43,6
KW-901744,08-06-2022,ST-25,P-82,7
DZ-2513,04-07-2023,ST-29,P-52,2
XB-11444,23-12-2023,ST-16,P-76,2
FF-177989,19-02-2022,ST-39,P-34,10
QB-9099,16-01-2022,ST-45,P-12,3
OJ-4537,11-09-2024,ST-15,P-22,3
GT-7198,17-07-2022,ST-34,P-83,2
VA-5575,22-09-2022,ST-59,P-51,1
OE-699677,02-03-2021,ST-23,P-25,1
KK-27870,12-07-2021,ST-25,P-79,5
QZ-3850,29-04-2024,ST-3,P-47,3
UE-52679,24-07-2020,ST-10,P-33,5
JB-42648,20-12-2021,ST-33,P-43,8
VU-594114,10-09-2023,ST-14,P-23,6
UI-04714,16-11-2023,ST-4,P-74,3
SW-43746,06-03-2024,ST-14,P-88,5
FE-246846,09-09-2020,ST-24,P-19,6
OA-1987,12-03-2021,ST-5,P-40,1
KC-2902,24-03-2022,ST-23,P-7,10
PY-174731,15-07-2023,ST-26,P-47,4
XT-3639,08-01-2022,ST-68,P-7,3
AS-7848,04-10-2023,ST-34,P-82,2
EL-05108,04-01-2021,ST-64,P-82,1
KS-35715,07-03-2024,ST-7,P-57,2
ZI-476843,03-02-2022,ST-52,P-70,7
NU-682788,15-06-2023,ST-44,P-84,2
NE-04314,11-09-2020,ST-75,P-81,10
OQ-81952,19-01-2023,ST-49,P-9,10
WE-0496,26-11-2021,ST-45,P-19,4
ZG-1627,26-08-2023,ST-64,P-17,7
IG-0686,21-11-2020,ST-5,P-19,6
OI-012711,10-06-2021,ST-2,P-9,2
RV-395363,24-06-2023,ST-36,P-82,4
IF-17297,03-01-2024,ST-73,P-21,6
MA-3654,12-10-2024,ST-51,P-63,8
QM-8730,14-11-2022,ST-35,P-70,2
WR-44850,06-05-2023,ST-54,P-89,1
DW-00715,20-08-2021,ST-73,P-27,5
VC-1867,09-11-2024,ST-63,P-33,10
FC-737425,08-06-2023,ST-72,P-70,4
WJ-440311,27-12-2021,ST-27,P-63,10
TY-8014,11-06-2021,ST-44,P-89,6
HB-14547,23-08-2024,ST-5,P-45,2
GN-43693,22-09-2020,ST-51,P-49,7
ON-896891,18-10-2020,ST-7,P-11,5
PE-784563,03-10-2022,ST-68,P-23,4
MZ-61178,01-01-2022,ST-67,P-22,3
DC-4749,14-06-2020,ST-3,P-28,7
XD-75497,09-03-2020,ST-15,P-47,2
YT-79238,29-12-2020,ST-27,P-18,3
OK-5242,06-05-2023,ST-43,P-49,10
OW-506074,19-05-2020,ST-2,P-3,4
VM-25258,03-10-2020,ST-67,P-63,5
VV-88953,26-05-2024,ST-55,P-35,2
SY-3016,10-02-2021,ST-25,P-26,5
CD-3397,17-04-2022,ST-39,P-63,8
WA-998376,11-05-2020,ST-61,P-88,10
LS-7755,16-03-2022,ST-12,P-16,6
QC-81537,24-02-2024,ST-45,P-27,5
MX-393525,14-06-2021,ST-9,P-85,8
EJ-221968,25-12-2021,ST-11,P-61,7
ZE-53161,07-10-2022,ST-1,P-38,10
OF-34503,13-03-2022,ST-20,P-49,1
LF-6286,11-04-2022,ST-50,P-21,3
WF-89102,02-08-2022,ST-61,P-31,3
IK-19445,07-12-2020,ST-18,P-75,5
LH-14096,10-06-2023,ST-21,P-31,1
HX-72872,26-06-2021,ST-43,P-71,3
QC-4850,06-06-2020,ST-69,P-2,7
LC-344775,19-05-2022,ST-13,P-76,7
MO-559719,28-10-2023,ST-16,P-20,9
IV-51690,05-07-2024,ST-72,P-35,6
AE-53111,10-07-2021,ST-62,P-74,4
TC-683238,02-07-2022,ST-63,P-20,2
YX-022642,07-11-2022,ST-54,P-25,8
YA-9197,11-03-2020,ST-1,P-55,9
BO-131609,28-02-2020,ST-20,P-78,2
JX-6111,30-09-2020,ST-55,P-9,2
WQ-90437,22-08-2022,ST-41,P-57,10
AY-446194,26-01-2020,ST-65,P-29,4
GB-011779,30-08-2024,ST-1,P-33,10
OV-71625,24-11-2022,ST-65,P-80,7
GD-01868,22-06-2024,ST-57,P-62,1
XO-82773,14-10-2023,ST-8,P-54,1
BA-59967,03-05-2020,ST-13,P-2,9
ZK-6796,12-03-2020,ST-19,P-19,10
XU-427684,30-11-2023,ST-69,P-37,10
MK-24928,15-09-2023,ST-13,P-83,10
JP-7734,21-06-2020,ST-75,P-47,4
ZG-41969,11-03-2023,ST-34,P-27,4
FR-100947,04-08-2020,ST-64,P-87,2
SV-974445,10-01-2022,ST-24,P-81,9
EW-70217,06-08-2023,ST-44,P-83,10
GF-9529,14-03-2021,ST-42,P-86,5
PW-76244,10-10-2020,ST-8,P-84,6
BE-9378,13-09-2024,ST-1,P-81,9
HQ-035606,21-07-2023,ST-9,P-26,3
PG-8309,01-08-2020,ST-30,P-10,3
YA-29444,13-09-2021,ST-57,P-70,9
CG-80652,29-11-2020,ST-48,P-53,8
UF-54719,16-12-2022,ST-60,P-45,10
KE-0141,17-07-2020,ST-3,P-5,9
ZZ-72732,15-10-2023,ST-9,P-81,2
JT-7443,27-10-2023,ST-45,P-27,10
LA-7749,14-02-2021,ST-24,P-25,8
CR-789422,26-08-2021,ST-75,P-46,6
GZ-1615,07-11-2021,ST-54,P-19,1
XQ-40680,07-02-2023,ST-28,P-15,2
ML-69267,11-07-2021,ST-32,P-55,5
WP-06482,14-03-2021,ST-43,P-54,7
QZ-692586,04-06-2021,ST-39,P-47,1
GS-9666,21-10-2022,ST-22,P-68,9
PL-355684,30-11-2022,ST-73,P-57,4
SH-5243,11-10-2024,ST-45,P-25,7
SK-08652,07-01-2020,ST-31,P-74,4
EZ-8846,19-08-2020,ST-27,P-77,2
IP-6339,08-11-2023,ST-35,P-76,2
KJ-2595,28-04-2020,ST-8,P-69,1
CI-4176,01-08-2023,ST-4,P-31,8
CZ-9452,01-05-2024,ST-14,P-74,7
DB-31725,27-09-2022,ST-21,P-51,2
YX-387403,04-06-2022,ST-10,P-77,5
KE-42778,09-06-2022,ST-51,P-67,5
TM-4049,14-04-2020,ST-24,P-83,8
EH-352058,24-03-2021,ST-29,P-57,6
MP-5412,19-04-2023,ST-11,P-52,2
HC-75538,08-05-2020,ST-8,P-36,10
MN-254463,15-11-2023,ST-58,P-42,7
RJ-00303,20-01-2023,ST-20,P-47,2
NC-0368,26-01-2023,ST-67,P-3,5
PO-82426,27-09-2024,ST-74,P-27,7
AX-3461,26-02-2021,ST-63,P-75,8
BK-8338,14-01-2021,ST-36,P-43,6
CX-41689,04-04-2022,ST-21,P-8,1
QG-5967,14-06-2021,ST-18,P-68,9
RW-54101,14-07-2020,ST-51,P-72,6
FD-80377,03-12-2023,ST-35,P-32,9
SU-24109,13-01-2024,ST-3,P-69,1
JU-58681,15-07-2022,ST-35,P-80,10
EW-29040,26-10-2022,ST-24,P-24,5
VI-388246,30-01-2021,ST-58,P-38,3
WZ-3504,23-04-2024,ST-3,P-16,7
CS-298403,14-08-2021,ST-16,P-53,2
MU-4847,10-09-2024,ST-7,P-23,7
GZ-4823,28-12-2023,ST-75,P-43,5
BX-6754,03-07-2020,ST-18,P-66,4
ZT-68337,14-03-2020,ST-35,P-68,10
LL-56635,20-06-2023,ST-10,P-7,6
KO-519735,18-07-2020,ST-7,P-4,1
CZ-54254,29-09-2023,ST-60,P-8,9
UL-8245,29-05-2020,ST-75,P-74,10
XD-38293,20-03-2020,ST-4,P-23,6
VN-83486,04-02-2020,ST-17,P-89,5
UD-6651,22-07-2022,ST-21,P-59,7
WC-8906,15-09-2023,ST-44,P-35,8
RS-2497,04-10-2020,ST-19,P-65,5
SD-73501,10-07-2022,ST-28,P-23,7
WQ-2907,18-03-2023,ST-14,P-11,5
VP-1989,10-09-2022,ST-75,P-68,6
MP-106872,17-04-2022,ST-40,P-88,2
JU-31643,12-06-2022,ST-71,P-35,2
WK-225585,08-11-2022,ST-57,P-34,2
NQ-26068,21-12-2022,ST-4,P-80,2
DT-13663,17-02-2024,ST-25,P-71,7
PM-8734,22-01-2023,ST-20,P-12,1
IF-8284,19-02-2021,ST-67,P-74,3
VS-619436,21-10-2023,ST-17,P-74,1
AG-439487,15-09-2020,ST-70,P-72,5
CV-34654,19-06-2023,ST-39,P-2,7
CL-837520,18-01-2021,ST-28,P-23,8
PL-376114,27-03-2020,ST-30,P-11,7
OB-88619,01-05-2020,ST-10,P-59,8
YO-026434,08-08-2020,ST-71,P-33,10
TD-740067,25-06-2023,ST-54,P-18,5
HG-55569,10-06-2023,ST-10,P-5,6
JM-642347,24-07-2023,ST-50,P-76,2
XM-03870,07-05-2021,ST-7,P-43,1
HD-39347,05-10-2024,ST-23,P-84,3
XC-16330,24-03-2023,ST-67,P-77,10
XM-90187,11-11-2021,ST-56,P-14,5
ZW-25160,27-10-2023,ST-33,P-63,5
DQ-7849,22-09-2022,ST-56,P-33,6
OQ-033563,30-09-2023,ST-12,P-25,9
BG-903664,20-02-2023,ST-26,P-3,2
VD-4544,07-05-2022,ST-10,P-32,9
YO-16491,22-11-2021,ST-50,P-5,5
GK-61823,22-10-2024,ST-14,P-27,3
RF-4230,15-07-2023,ST-46,P-74,5
NE-217834,28-09-2024,ST-48,P-54,1
TP-65201,29-01-2021,ST-55,P-54,2
JP-808084,25-12-2020,ST-12,P-30,9
RT-04733,06-02-2020,ST-52,P-28,9
FD-0934,27-07-2022,ST-5,P-85,2
IV-220037,25-09-2024,ST-24,P-24,5
HK-654129,23-08-2021,ST-70,P-31,3
TQ-609793,02-08-2023,ST-63,P-40,6
EH-6151,09-09-2020,ST-50,P-19,8
UB-210704,10-05-2021,ST-67,P-44,9
FZ-9656,14-05-2021,ST-27,P-40,4
GV-3885,28-10-2023,ST-48,P-80,8
NC-945920,11-04-2022,ST-27,P-4,9
RX-1048,12-04-2020,ST-67,P-44,1
AH-9296,12-12-2021,ST-67,P-47,6
JA-4440,04-03-2020,ST-5,P-57,2
ZV-00808,25-06-2024,ST-39,P-22,10
ED-64663,22-06-2024,ST-19,P-4,10
NK-6717,24-09-2021,ST-52,P-19,4
SE-499439,26-02-2022,ST-6,P-43,1
MN-6919,18-05-2021,ST-56,P-11,3
WB-11983,23-02-2022,ST-33,P-68,4
QD-78572,12-09-2023,ST-69,P-71,5
QT-7545,05-06-2023,ST-25,P-47,10
DH-2236,10-09-2024,ST-9,P-43,4
JC-08743,06-03-2022,ST-36,P-16,7
EX-9502,16-12-2022,ST-65,P-38,2
CV-713944,07-04-2020,ST-32,P-29,4
NM-4241,03-10-2020,ST-46,P-43,2
AN-0425,13-09-2022,ST-17,P-71,10
RQ-925268,28-03-2021,ST-66,P-63,2
DK-54235,25-09-2020,ST-39,P-78,8
PZ-4288,06-02-2023,ST-13,P-24,7
BR-39673,22-05-2024,ST-44,P-14,8
KZ-842345,01-04-2021,ST-71,P-1,8
LW-2486,14-11-2022,ST-25,P-27,7
JC-612668,09-02-2021,ST-37,P-45,7
XP-899424,08-11-2024,ST-60,P-52,1
UU-03464,21-10-2024,ST-54,P-33,8
JO-3117,11-08-2020,ST-43,P-53,7
WC-1849,11-04-2024,ST-51,P-77,5
CP-13191,26-11-2022,ST-27,P-32,8
DY-8281,17-07-2023,ST-30,P-27,5
XI-251182,20-10-2024,ST-11,P-37,4
EB-0461,06-04-2021,ST-36,P-14,3
HM-5548,26-05-2023,ST-29,P-18,5
AT-908911,15-06-2023,ST-51,P-12,9
YH-1309,12-04-2022,ST-40,P-80,9
RS-0692,24-09-2024,ST-45,P-82,6
PP-110368,22-08-2021,ST-23,P-68,8
MD-6583,13-06-2023,ST-18,P-37,1
AA-726742,13-03-2023,ST-7,P-17,7
IV-94964,14-11-2022,ST-34,P-64,4
NI-63109,08-03-2021,ST-45,P-7,5
ZZ-20441,06-05-2020,ST-8,P-36,6
MJ-88211,21-02-2021,ST-9,P-66,7
DP-882841,10-01-2022,ST-10,P-18,8
BB-474807,20-04-2023,ST-70,P-1,10
KA-9905,05-04-2022,ST-18,P-27,8
PI-180899,09-06-2021,ST-32,P-72,5
SD-845845,01-06-2021,ST-14,P-24,4
SK-27964,11-10-2020,ST-25,P-30,5
XJ-86774,25-03-2020,ST-34,P-31,3
DZ-408013,24-05-2021,ST-17,P-42,2
OQ-720798,26-09-2020,ST-64,P-14,9
BE-5362,24-05-2022,ST-40,P-64,8
UH-280510,03-08-2024,ST-16,P-58,6
WK-59256,17-07-2021,ST-7,P-20,10
KR-44550,04-11-2024,ST-72,P-63,3
FY-67188,19-10-2020,ST-21,P-60,4
ZR-6814,21-02-2023,ST-16,P-21,4
LK-87479,12-07-2024,ST-43,P-45,7
IX-12062,10-11-2021,ST-59,P-72,8
OY-070743,06-05-2023,ST-48,P-7,4
DC-1924,26-03-2020,ST-14,P-2,6
XU-320666,06-10-2020,ST-48,P-70,9
